18;350;0;1;.000;0;1;.000;0;0;;1;1;0;0;1;3;0
18;349;2;5;.400;0;1;.000;2;2;1.000;4;0;0;1;0;4;6
18;354;4;4;1.000;0;0;;0;0;;4;0;0;0;0;0;8
18;353;3;3;1.000;0;0;;0;0;;1;1;2;0;0;0;6
18;360;0;2;.000;0;1;.000;3;4;.750;2;1;0;0;1;1;3
18;348;0;1;.000;0;0;;1;2;.500;1;2;1;1;1;0;1
18;408;11;18;.611;0;2;.000;6;7;.857;11;2;3;2;0;3;28
18;412;7;14;.500;2;3;.667;0;0;;3;7;3;0;2;2;16
18;418;12;15;.800;4;6;.667;2;2;1.000;8;2;3;1;0;3;30
18;422;7;12;.583;1;2;.500;1;2;.500;5;11;2;1;4;2;16
18;419;2;4;.500;0;1;.000;0;0;;4;1;0;0;0;1;4
18;403;3;7;.429;1;2;.500;0;0;;0;2;2;0;2;4;7
18;417;2;7;.286;2;6;.333;2;2;1.000;1;2;2;0;1;2;8
18;411;0;1;.000;0;0;;4;4;1.000;4;0;0;0;1;4;4
18;406;2;6;.333;1;5;.200;0;0;;1;0;1;0;2;0;5
18;409;0;1;.000;0;0;;0;0;;1;0;0;0;0;1;0
18;131;0;1;.000;0;0;;1;2;.500;0;0;0;0;0;0;1
18;421;0;1;.000;0;0;;0;0;;0;0;0;0;0;1;0
19;336;4;9;.444;2;5;.400;0;0;;6;7;2;4;2;2;10
19;344;8;16;.500;3;6;.500;0;0;;3;2;0;0;1;2;19
19;335;9;17;.529;1;6;.167;7;7;1.000;9;6;0;0;4;3;26
19;337;4;9;.444;1;5;.200;1;2;.500;4;4;0;0;0;1;10
19;342;3;3;1.000;0;0;;0;0;;4;1;0;1;0;1;6
19;340;2;4;.500;0;1;.000;0;0;;2;1;3;1;0;2;4
19;333;5;9;.556;2;5;.400;0;0;;3;1;1;0;2;2;12
19;339;4;9;.444;0;1;.000;8;8;1.000;3;1;1;0;1;1;16
19;345;1;3;.333;0;1;.000;0;0;;4;3;1;1;0;1;2
19;346;1;2;.500;1;2;.500;0;0;;0;0;0;0;0;0;3
19;338;1;1;1.000;0;0;;0;1;.000;1;0;0;0;0;1;2
19;330;0;0;;0;0;;0;0;;0;0;0;0;0;0;0
19;424;6;10;.600;0;0;;6;7;.857;10;4;0;0;2;0;18
19;437;6;13;.462;2;7;.286;0;0;;2;2;2;1;3;3;14
19;430;4;11;.364;1;5;.200;2;4;.500;6;2;1;0;0;4;11
19;432;4;10;.400;1;4;.250;0;0;;4;0;0;1;0;0;9
19;438;3;7;.429;1;1;1.000;2;2;1.000;2;4;1;0;1;2;9
19;426;1;3;.333;1;3;.333;2;2;1.000;4;2;0;0;0;3;5
19;429;3;5;.600;0;2;.000;0;0;;7;0;0;1;2;3;6
19;425;3;7;.429;0;2;.000;0;0;;2;2;1;0;0;2;6
19;431;0;5;.000;0;4;.000;0;0;;2;0;2;1;1;3;0
19;439;6;12;.500;0;2;.000;4;5;.800;1;2;1;0;1;0;16
19;428;1;4;.250;1;3;.333;0;0;;0;0;0;0;0;1;3
19;427;0;0;;0;0;;0;0;;1;1;0;0;0;0;0
19;440;0;0;;0;0;;0;0;;0;0;0;1;0;0;0
20;70;10;22;.455;4;7;.571;4;6;.667;12;8;1;1;6;1;28
20;72;7;13;.538;3;5;.600;2;2;1.000;6;1;1;0;4;4;19
20;79;3;11;.273;2;8;.250;0;0;;5;0;4;0;0;5;8
20;67;4;6;.667;0;2;.000;5;6;.833;1;1;0;0;2;2;13
20;71;0;3;.000;0;3;.000;0;0;;3;1;2;0;1;3;0
20;69;4;8;.500;0;3;.000;0;0;;0;3;2;0;1;1;8
20;63;1;4;.250;0;1;.000;0;0;;4;0;0;1;1;1;2
20;73;3;4;.750;0;0;;0;0;;5;1;0;0;1;3;6
20;66;2;6;.333;1;3;.333;1;2;.500;0;2;1;1;0;3;6
20;74;0;0;;0;0;;0;0;;0;0;0;0;0;0;0
20;93;5;15;.333;1;8;.125;7;8;.875;6;7;3;0;5;0;18
20;85;11;15;.733;7;9;.778;1;3;.333;4;0;0;0;2;5;30
20;102;6;10;.600;0;0;;0;0;;7;1;3;2;1;4;12
20;99;4;11;.364;0;4;.000;0;0;;10;0;1;0;3;3;8
20;87;1;7;.143;0;2;.000;1;2;.500;2;3;1;0;2;2;3
20;96;3;5;.600;0;1;.000;1;1;1.000;1;1;0;1;2;3;7
20;97;3;8;.375;0;1;.000;2;2;1.000;5;1;0;0;1;4;8
20;89;1;2;.500;0;1;.000;4;4;1.000;0;4;0;0;1;1;6
20;42;0;0;;0;0;;0;0;;2;0;0;0;0;0;0
21;33;2;7;.286;1;5;.200;4;5;.800;2;9;2;0;5;1;9
21;20;3;3;1.000;2;2;1.000;0;0;;8;1;0;0;0;2;8
21;22;4;9;.444;1;3;.333;2;2;1.000;4;1;0;0;0;2;11
21;36;5;11;.455;1;3;.333;3;5;.600;5;0;0;1;0;0;14
21;26;7;13;.538;1;2;.500;1;1;1.000;3;1;0;0;2;2;16
21;30;2;8;.250;1;1;1.000;2;2;1.000;5;0;0;0;4;3;7
21;29;4;12;.333;0;0;;7;10;.700;12;2;0;0;5;0;15
21;28;1;5;.200;0;3;.000;0;0;;0;0;0;0;0;3;2
21;32;1;4;.250;1;3;.333;0;0;;2;0;0;0;0;1;3
21;31;2;6;.333;0;2;.000;0;0;;2;2;1;0;0;1;4
21;38;1;2;.500;0;0;;1;3;.333;2;1;0;0;0;0;3
21;133;10;17;.588;3;6;.500;0;1;.000;8;7;1;1;1;3;23
21;125;2;8;.250;1;4;.250;0;0;;3;3;0;0;2;3;5
21;122;8;13;.615;3;4;.750;0;0;;5;6;2;2;2;5;19
21;123;8;13;.615;0;3;.000;1;1;1.000;4;4;0;1;1;3;17
21;145;1;1;1.000;0;0;;0;0;;2;1;1;1;0;3;2
21;137;7;12;.583;1;4;.250;2;4;.500;5;2;1;1;1;4;17
21;132;3;5;.600;3;4;.750;5;7;.714;5;0;1;5;0;2;14
21;140;2;3;.667;2;3;.667;0;0;;3;1;1;1;0;0;6
21;127;2;2;1.000;1;1;1.000;0;0;;1;4;0;0;1;2;5
21;129;0;2;.000;0;2;.000;2;2;1.000;0;0;0;0;1;0;2
21;135;1;2;.500;1;1;1.000;0;0;;0;0;0;0;0;0;3
21;126;1;1;1.000;1;1;1.000;0;0;;1;0;1;0;0;2;3
22;4;10;22;.455;1;3;.333;2;2;1.000;3;4;1;1;3;1;23
22;7;6;14;.429;5;8;.625;2;2;1.000;4;8;3;0;5;5;19
22;6;1;4;.250;0;1;.000;1;2;.500;6;2;0;0;3;1;3
22;1;4;5;.800;2;3;.667;2;2;1.000;3;1;1;0;1;2;12
22;16;6;8;.750;1;1;1.000;1;1;1.000;5;1;2;0;2;2;14
22;9;2;7;.286;1;5;.200;4;5;.800;1;1;0;0;0;0;9
22;18;2;8;.250;0;2;.000;2;2;1.000;1;1;1;0;0;3;6
22;15;2;3;.667;1;1;1.000;0;0;;4;1;0;1;0;0;5
22;2;1;5;.200;0;1;.000;0;0;;3;0;0;1;1;2;2
22;12;2;3;.667;0;0;;1;1;1.000;4;0;0;1;2;3;5
22;13;1;3;.333;1;3;.333;2;2;1.000;0;1;0;0;1;0;5
22;11;0;0;;0;0;;0;0;;0;0;0;0;0;0;0
22;146;10;19;.526;4;9;.444;4;5;.800;4;4;3;0;1;3;28
22;161;12;23;.522;0;4;.000;4;5;.800;7;14;4;1;3;1;28
22;155;3;7;.429;2;3;.667;0;0;;8;2;0;2;1;2;8
22;148;8;10;.800;0;0;;0;0;;4;1;0;0;1;2;16
22;153;2;3;.667;1;1;1.000;2;2;1.000;1;1;0;0;0;3;7
22;158;4;4;1.000;2;2;1.000;2;2;1.000;3;2;1;0;2;2;12
22;154;5;9;.556;0;3;.000;2;2;1.000;4;0;1;2;1;2;12
22;149;1;4;.250;1;1;1.000;2;2;1.000;4;2;0;0;2;1;5
22;150;2;4;.500;0;0;;2;2;1.000;2;1;1;3;0;4;6
22;157;0;2;.000;0;0;;0;0;;1;0;0;0;0;0;0
22;147;0;0;;0;0;;0;0;;1;2;0;0;0;1;0
22;160;0;0;;0;0;;0;0;;0;0;0;0;0;0;0
23;59;8;13;.615;0;0;;1;4;.250;13;10;4;0;7;3;17
23;57;8;18;.444;2;9;.222;6;6;1.000;1;3;3;0;1;2;24
23;45;2;11;.182;0;4;.000;10;13;.769;12;1;1;5;8;4;14
23;58;4;13;.308;1;4;.250;2;2;1.000;8;2;0;0;2;4;11
23;43;3;5;.600;2;3;.667;2;2;1.000;6;2;1;0;2;5;10
23;41;3;7;.429;1;4;.250;3;3;1.000;2;2;1;0;0;2;10
23;48;4;10;.400;1;6;.167;1;3;.333;8;1;1;0;2;1;10
23;50;3;4;.750;0;0;;2;2;1.000;1;1;1;0;1;1;8
23;54;1;2;.500;0;0;;0;0;;4;0;0;0;3;1;2
23;39;0;1;.000;0;1;.000;0;0;;2;0;0;0;0;2;0
23;105;9;19;.474;1;3;.333;1;4;.250;1;3;4;0;5;2;20
23;108;5;12;.417;1;4;.250;4;5;.800;8;5;1;1;3;4;15
23;114;4;11;.364;1;3;.333;1;2;.500;5;7;7;1;0;4;10
23;119;6;9;.667;0;0;;1;3;.333;13;0;0;1;4;4;13
23;109;0;1;.000;0;0;;0;0;;0;1;0;0;0;2;0
23;82;10;22;.455;0;0;;5;6;.833;3;1;3;0;2;3;25
23;106;3;7;.429;3;6;.500;1;1;1.000;2;1;1;0;2;2;10
23;121;3;9;.333;1;3;.333;0;2;.000;6;3;1;0;2;5;7
23;103;1;3;.333;0;0;;0;2;.000;5;0;0;1;1;3;2
23;113;0;1;.000;0;0;;0;0;;0;0;1;0;0;3;0
24;315;9;21;.429;3;8;.375;8;10;.800;7;7;1;0;4;2;29
24;307;2;5;.400;2;5;.400;0;0;;4;0;2;0;0;0;6
24;323;7;11;.636;1;3;.333;2;2;1.000;3;6;0;0;1;6;17
24;312;3;6;.500;0;0;;1;6;.167;11;1;0;1;0;1;7
24;326;1;6;.167;0;4;.000;2;2;1.000;5;1;0;1;1;1;4
24;313;5;16;.313;3;9;.333;2;3;.667;2;1;0;0;1;2;15
24;314;4;8;.500;2;6;.333;0;0;;1;0;0;0;0;4;10
24;306;4;6;.667;4;6;.667;0;0;;3;1;1;1;2;1;12
24;316;2;2;1.000;0;0;;0;0;;2;0;0;0;1;1;4
24;318;0;0;;0;0;;1;2;.500;0;0;0;0;0;0;1
24;308;0;0;;0;0;;0;0;;1;1;0;0;0;0;0
24;324;0;0;;0;0;;0;0;;0;0;0;0;0;0;0
24;445;10;19;.526;4;6;.667;4;6;.667;7;5;1;0;1;2;28
24;454;9;14;.643;3;5;.600;2;3;.667;3;8;1;0;1;4;23
24;455;5;13;.385;1;2;.500;7;7;1.000;16;3;1;2;3;4;18
24;456;7;11;.636;4;6;.667;2;4;.500;5;5;1;1;1;1;20
24;449;1;4;.250;0;0;;0;0;;4;1;0;0;0;2;2
24;77;8;16;.500;1;2;.500;0;0;;0;2;2;0;1;1;17
24;446;2;7;.286;1;3;.333;1;2;.500;3;2;1;0;0;1;6
24;447;2;3;.667;1;1;1.000;0;0;;0;2;2;0;0;1;5
24;450;1;1;1.000;0;0;;0;0;;2;1;0;0;0;0;2
24;442;0;1;.000;0;1;.000;0;0;;1;0;0;0;0;0;0
24;443;0;1;.000;0;1;.000;0;0;;0;0;0;0;0;0;0
25;356;15;22;.682;2;3;.667;6;7;.857;2;3;0;0;2;5;38
25;355;7;16;.438;1;5;.200;4;5;.800;5;6;2;0;1;3;19
25;361;6;12;.500;1;3;.333;2;2;1.000;1;5;0;0;2;4;15
25;347;11;20;.550;5;11;.455;0;0;;6;1;2;0;0;4;27
25;358;9;13;.692;0;0;;0;0;;11;2;3;2;0;6;18
25;349;1;6;.167;0;2;.000;0;0;;1;3;1;0;0;2;2
25;351;0;1;.000;0;0;;1;2;.500;5;0;0;0;0;2;1
25;350;0;2;.000;0;2;.000;0;0;;0;0;0;0;0;1;0
25;348;1;3;.333;1;1;1.000;0;0;;2;0;0;0;1;1;3
25;412;15;23;.652;2;7;.286;9;12;.750;3;8;0;0;7;1;41
25;418;4;8;.500;1;3;.333;1;2;.500;11;1;2;3;1;3;10
25;408;15;23;.652;2;4;.500;15;17;.882;10;1;0;3;2;4;47
25;422;3;7;.429;0;1;.000;1;1;1.000;7;16;0;0;2;2;7
25;419;5;10;.500;1;3;.333;3;3;1.000;3;1;3;0;1;3;14
25;417;1;2;.500;1;2;.500;0;0;;4;0;0;0;0;1;3
25;411;1;2;.500;1;2;.500;3;4;.750;4;1;0;0;1;3;6
25;403;1;3;.333;1;3;.333;0;0;;1;0;0;0;0;4;3
26;371;7;16;.438;3;8;.375;6;6;1.000;2;3;2;0;3;2;23
26;379;5;17;.294;1;4;.250;3;4;.750;11;9;2;0;8;2;14
26;365;6;10;.600;2;4;.500;0;0;;4;0;3;0;0;3;14
26;366;3;6;.500;1;2;.500;2;2;1.000;6;1;1;1;1;4;9
26;364;4;6;.667;0;0;;0;0;;2;0;0;1;1;4;8
26;369;5;10;.500;4;5;.800;0;0;;1;2;1;1;0;0;14
26;376;3;3;1.000;2;2;1.000;0;0;;3;0;1;0;3;3;8
26;372;2;6;.333;0;1;.000;3;7;.429;3;0;1;0;1;3;7
26;363;0;2;.000;0;1;.000;0;0;;0;1;0;0;0;2;0
26;370;1;1;1.000;1;1;1.000;0;0;;1;1;0;0;0;0;3
26;374;1;1;1.000;0;0;;0;0;;0;0;0;0;0;0;2
26;375;0;0;;0;0;;0;0;;0;0;0;0;0;0;0
26;385;6;8;.750;0;0;;6;8;.750;12;2;1;1;1;3;18
26;396;9;18;.500;2;9;.222;6;7;.857;11;10;2;1;4;1;26
26;391;9;20;.450;4;7;.571;0;0;;11;2;2;1;5;4;22
26;384;4;5;.800;0;0;;3;6;.500;5;2;1;1;1;1;11
26;387;7;15;.467;5;10;.500;2;2;1.000;3;4;1;0;1;4;21
26;64;2;5;.400;0;3;.000;0;0;;1;0;2;0;1;2;4
26;395;2;3;.667;2;3;.667;1;4;.250;1;2;2;1;1;2;7
26;383;2;4;.500;0;1;.000;0;0;;2;2;0;0;3;1;4
26;388;0;0;;0;0;;0;0;;2;0;1;0;1;1;0
26;399;0;0;;0;0;;0;0;;0;0;0;0;1;1;0
26;381;1;2;.500;0;1;.000;0;0;;0;0;0;0;0;0;2
26;393;0;0;;0;0;;0;0;;0;0;0;0;0;0;0
26;398;0;0;;0;0;;0;0;;0;0;0;0;0;0;0
27;70;12;22;.545;0;5;.000;8;9;.889;13;7;0;2;1;3;32
27;79;4;12;.333;4;10;.400;0;0;;6;0;0;0;2;3;12
27;72;2;10;.200;0;3;.000;1;2;.500;11;1;2;1;2;3;5
27;71;4;9;.444;4;9;.444;6;7;.857;3;1;0;2;0;1;18
27;62;2;4;.500;1;2;.500;0;0;;2;2;0;0;1;2;5
27;66;3;5;.600;1;2;.500;1;2;.500;4;4;0;1;1;1;8
27;63;5;9;.556;2;3;.667;0;0;;2;1;0;0;1;2;12
27;73;2;4;.500;0;0;;2;2;1.000;3;0;2;1;1;0;6
27;69;1;2;.500;0;0;;4;4;1.000;0;0;0;0;1;2;6
27;81;0;1;.000;0;0;;0;0;;1;1;0;0;1;1;0
27;93;5;20;.250;3;8;.375;4;5;.800;6;5;0;2;3;1;17
27;102;5;12;.417;1;2;.500;1;4;.250;16;1;3;2;0;3;12
27;85;4;13;.308;2;8;.250;0;0;;6;2;0;0;1;3;10
27;87;5;14;.357;1;5;.200;1;1;1.000;5;8;1;0;0;1;12
27;99;7;9;.778;3;4;.750;0;0;;2;0;1;0;1;4;17
27;96;9;12;.750;1;1;1.000;0;1;.000;6;0;0;0;2;1;19
27;97;5;11;.455;1;4;.250;0;0;;2;6;1;1;1;4;11
27;89;0;2;.000;0;1;.000;0;0;;2;3;1;0;0;2;0
27;42;0;0;;0;0;;2;2;1.000;2;0;0;0;0;0;2
28;22;13;24;.542;5;8;.625;3;4;.750;8;1;3;0;1;2;34
28;26;4;8;.500;0;1;.000;5;5;1.000;9;4;0;2;2;2;13
28;36;7;16;.438;2;5;.400;5;6;.833;3;3;2;0;1;4;21
28;33;3;12;.250;2;10;.200;2;2;1.000;5;8;1;1;1;2;10
28;20;4;6;.667;0;1;.000;1;2;.500;11;2;0;0;1;2;9
28;30;4;14;.286;1;1;1.000;4;6;.667;4;0;0;0;1;5;13
28;32;1;4;.250;0;2;.000;0;0;;1;0;0;0;0;0;2
28;28;0;1;.000;0;0;;0;0;;0;4;0;0;0;0;0
28;38;0;1;.000;0;1;.000;0;0;;0;0;0;0;0;4;0
28;29;0;1;.000;0;0;;0;0;;2;0;0;0;1;0;0
28;122;12;20;.600;0;2;.000;3;6;.500;7;5;0;0;2;4;27
28;133;8;14;.571;3;5;.600;4;4;1.000;6;2;2;2;2;3;23
28;123;3;9;.333;1;2;.500;2;3;.667;1;5;1;2;1;3;9
28;125;4;7;.571;1;3;.333;1;1;1.000;4;2;0;0;1;2;10
28;145;1;2;.500;0;0;;2;2;1.000;4;1;1;2;0;4;4
28;132;3;6;.500;2;5;.400;0;0;;2;1;0;5;1;3;8
28;137;5;10;.500;2;3;.667;4;6;.667;7;1;2;3;0;2;16
28;140;1;2;.500;1;2;.500;0;0;;2;3;0;0;1;3;3
28;127;1;3;.333;0;1;.000;2;2;1.000;3;4;1;0;1;0;4
29;344;4;16;.250;2;6;.333;2;2;1.000;5;1;1;0;3;2;12
29;336;4;14;.286;1;6;.167;0;0;;18;9;1;0;5;4;9
29;335;12;28;.429;4;13;.308;6;7;.857;13;2;0;1;3;0;34
29;337;0;3;.000;0;1;.000;4;4;1.000;6;2;1;0;2;4;4
29;342;3;6;.500;0;0;;1;2;.500;7;0;0;0;2;3;7
29;339;5;9;.556;0;0;;0;0;;3;2;2;0;0;3;10
29;333;1;2;.500;0;1;.000;2;2;1.000;1;1;0;1;0;1;4
29;345;4;6;.667;0;0;;0;0;;3;1;1;0;1;2;8
29;340;1;5;.200;0;0;;0;0;;5;1;0;0;0;2;2
29;346;0;1;.000;0;1;.000;0;0;;0;0;0;0;0;1;0
29;424;7;19;.368;3;3;1.000;5;5;1.000;10;0;1;1;1;2;22
29;430;7;15;.467;0;2;.000;0;1;.000;7;2;2;0;1;3;14
29;437;3;8;.375;3;7;.429;0;1;.000;0;5;1;0;1;4;9
29;438;4;8;.500;3;4;.750;1;2;.500;4;2;1;1;1;1;12
29;432;2;7;.286;2;5;.400;0;0;;2;0;0;1;0;2;6
29;431;5;10;.500;3;5;.600;3;4;.750;3;5;0;0;1;3;16
29;429;1;2;.500;1;1;1.000;2;2;1.000;5;4;0;0;1;0;5
29;425;4;4;1.000;0;0;;2;2;1.000;3;0;0;1;0;2;10
29;439;4;7;.571;0;0;;1;2;.500;0;2;1;0;1;0;9
29;426;0;1;.000;0;1;.000;0;0;;0;0;0;0;1;1;0
30;7;7;15;.467;4;6;.667;1;1;1.000;7;5;2;0;2;5;19
30;4;10;29;.345;1;4;.250;14;18;.778;6;6;1;0;4;2;35
30;6;2;5;.400;1;2;.500;2;4;.500;10;0;1;2;4;3;7
30;1;2;3;.667;0;0;;0;0;;1;1;2;0;0;3;4
30;16;4;6;.667;0;0;;3;3;1.000;3;0;0;1;3;3;11
30;18;3;7;.429;1;3;.333;0;0;;3;5;1;1;0;1;7
30;12;4;6;.667;0;0;;2;2;1.000;7;1;1;0;2;6;10
30;9;1;4;.250;0;3;.000;0;0;;1;1;1;0;3;3;2
30;15;1;4;.250;0;0;;1;2;.500;3;0;0;3;0;0;3
30;161;10;24;.417;0;1;.000;7;10;.700;6;14;4;0;4;2;27
30;155;4;8;.500;2;3;.667;2;4;.500;6;1;1;2;1;1;12
30;146;10;19;.526;5;7;.714;6;7;.857;5;2;0;0;4;6;31
30;153;3;7;.429;0;1;.000;0;0;;5;1;1;3;1;4;6
30;148;6;8;.750;0;0;;0;3;.000;6;1;0;0;1;3;12
30;154;2;6;.333;0;1;.000;6;7;.857;5;2;2;0;1;2;10
30;149;0;4;.000;0;0;;0;0;;1;1;2;0;0;0;0
30;158;2;5;.400;0;3;.000;0;0;;2;1;0;1;1;3;4
30;150;2;3;.667;0;0;;0;0;;3;0;0;2;0;1;4
30;157;0;1;.000;0;1;.000;0;0;;1;0;0;0;0;1;0
31;323;9;17;.529;3;5;.600;4;4;1.000;6;6;5;0;1;1;25
31;315;12;26;.462;5;11;.455;7;7;1.000;4;3;4;1;1;4;36
31;307;4;10;.400;3;8;.375;4;4;1.000;2;3;1;0;0;4;15
31;312;6;11;.545;0;0;;2;4;.500;17;3;0;4;1;2;14
31;326;1;3;.333;1;2;.500;0;0;;4;0;0;1;0;1;3
31;313;6;14;.429;4;10;.400;2;2;1.000;1;2;1;0;0;0;18
31;306;0;3;.000;0;3;.000;0;0;;1;1;0;0;0;2;0
31;314;0;3;.000;0;3;.000;2;2;1.000;4;0;0;0;2;1;2
31;316;1;3;.333;0;0;;2;3;.667;5;2;0;0;1;1;4
31;320;1;1;1.000;0;0;;0;0;;0;0;0;0;0;0;2
31;308;0;0;;0;0;;0;0;;1;0;0;0;0;0;0
31;318;0;1;.000;0;1;.000;0;0;;1;0;0;0;0;1;0
31;445;7;17;.412;1;4;.250;4;5;.800;9;5;0;0;1;2;19
31;455;9;15;.600;0;2;.000;4;6;.667;15;2;0;0;5;3;22
31;456;5;14;.357;1;5;.200;3;4;.750;3;1;0;0;1;2;14
31;454;1;7;.143;0;3;.000;0;0;;1;5;0;0;3;4;2
31;449;1;1;1.000;0;0;;0;0;;3;0;0;0;0;1;2
31;77;7;11;.636;2;2;1.000;1;2;.500;6;4;0;0;4;2;17
31;446;4;10;.400;1;2;.500;1;2;.500;2;4;3;0;2;3;10
31;442;2;4;.500;2;2;1.000;1;2;.500;3;1;1;0;0;3;7
31;447;1;2;.500;1;2;.500;0;0;;5;1;0;1;0;2;3
31;443;2;2;1.000;0;0;;0;2;.000;0;0;0;0;0;0;4
31;448;0;1;.000;0;0;;0;0;;1;0;0;0;0;0;0
32;371;9;21;.429;2;9;.222;12;12;1.000;6;2;2;0;6;3;32
32;365;5;18;.278;0;6;.000;1;1;1.000;6;0;1;2;1;2;11
32;379;7;18;.389;0;3;.000;9;11;.818;14;3;0;0;5;5;23
32;364;4;9;.444;0;0;;1;2;.500;7;1;0;2;0;0;9
32;366;1;2;.500;1;2;.500;0;0;;0;0;1;1;0;3;3
32;372;3;7;.429;0;1;.000;0;0;;3;1;1;1;0;3;6
32;363;3;3;1.000;2;2;1.000;2;2;1.000;3;0;2;0;0;1;10
32;369;1;5;.200;0;2;.000;0;2;.000;1;1;1;0;2;3;2
32;376;0;1;.000;0;1;.000;0;0;;4;2;0;0;0;1;0
32;374;0;0;;0;0;;0;0;;2;0;0;0;0;0;0
32;375;0;0;;0;0;;0;0;;0;0;0;0;0;0;0
32;370;0;0;;0;0;;0;0;;0;0;0;0;0;0;0
32;391;13;28;.464;3;8;.375;4;5;.800;7;4;0;1;0;3;33
32;396;4;12;.333;1;6;.167;4;5;.800;6;8;1;1;4;2;13
32;385;7;11;.636;0;0;;2;2;1.000;10;1;1;1;2;4;16
32;384;6;9;.667;0;0;;1;2;.500;4;0;1;2;0;2;13
32;387;6;12;.500;5;11;.455;3;5;.600;3;4;1;1;1;2;20
32;64;2;10;.200;1;4;.250;1;2;.500;7;3;3;0;3;3;6
32;395;3;5;.600;2;3;.667;2;2;1.000;9;0;0;1;0;4;10
32;383;0;3;.000;0;1;.000;2;2;1.000;2;1;0;0;1;1;2
32;388;0;0;;0;0;;0;0;;1;0;0;0;0;2;0
32;399;0;0;;0;0;;0;2;.000;0;0;0;0;0;0;0
32;381;0;1;.000;0;1;.000;0;0;;0;0;0;0;0;0;0
32;393;0;0;;0;0;;0;0;;0;0;0;0;0;0;0
33;122;5;10;.500;0;0;;6;9;.667;10;9;2;2;2;4;16
33;133;9;21;.429;3;6;.500;2;3;.667;3;2;0;0;1;4;23
33;123;5;15;.333;2;5;.400;4;6;.667;5;3;3;1;1;1;16
33;125;1;5;.200;0;2;.000;0;0;;1;3;0;0;2;1;2
33;145;0;0;;0;0;;0;0;;3;1;1;0;0;1;0
33;137;7;15;.467;2;7;.286;1;1;1.000;8;2;1;0;2;3;17
33;132;1;5;.200;0;3;.000;0;0;;2;0;0;0;0;6;2
33;127;0;2;.000;0;2;.000;0;0;;1;1;1;0;2;1;0
33;140;0;5;.000;0;5;.000;0;0;;1;0;1;0;0;1;0
33;135;4;9;.444;2;3;.667;1;1;1.000;3;0;1;0;1;1;11
33;22;5;13;.385;3;8;.375;1;2;.500;6;2;2;1;0;4;14
33;26;7;15;.467;2;5;.400;6;10;.600;14;3;0;2;6;3;22
33;33;4;10;.400;2;6;.333;6;8;.750;3;5;1;1;2;2;16
33;32;1;3;.333;1;3;.333;2;2;1.000;7;0;0;0;1;4;5
33;36;2;7;.286;1;3;.333;3;3;1.000;3;4;0;0;0;3;8
33;30;4;10;.400;1;4;.250;1;2;.500;8;2;1;0;1;0;10
33;35;2;7;.286;0;2;.000;5;5;1.000;5;4;1;3;5;2;9
33;28;2;2;1.000;0;0;;0;0;;2;2;2;0;1;2;4
33;20;2;2;1.000;0;0;;0;0;;2;0;0;0;1;1;4
34;424;8;18;.444;0;2;.000;14;14;1.000;12;4;1;0;2;3;30
34;437;7;15;.467;4;10;.400;0;0;;5;0;0;0;1;3;18
34;430;4;15;.267;1;4;.250;0;0;;4;2;0;0;2;4;9
34;438;2;6;.333;0;1;.000;2;3;.667;8;0;0;0;0;2;6
34;432;0;5;.000;0;4;.000;0;0;;1;0;0;0;1;1;0
34;431;3;7;.429;1;4;.250;3;3;1.000;5;7;0;0;2;3;10
34;429;0;3;.000;0;0;;1;2;.500;6;3;0;0;1;0;1
34;425;5;5;1.000;0;0;;0;0;;4;0;3;0;3;3;10
34;426;1;3;.333;1;3;.333;0;0;;2;3;1;0;0;1;3
34;439;2;7;.286;0;1;.000;0;0;;1;1;0;0;1;1;4
34;428;0;2;.000;0;1;.000;0;0;;0;1;0;0;0;1;0
34;344;11;22;.500;1;5;.200;1;1;1.000;5;4;0;1;2;2;24
34;335;8;19;.421;1;8;.125;8;8;1.000;6;5;1;2;5;1;25
34;336;5;11;.455;2;7;.286;5;7;.714;19;7;0;0;1;5;17
34;337;3;8;.375;1;4;.250;0;0;;2;3;1;0;0;3;7
34;342;2;5;.400;0;0;;0;0;;4;1;0;1;0;1;4
34;340;2;5;.400;0;1;.000;4;7;.571;3;1;1;0;0;4;8
34;345;2;4;.500;0;0;;0;0;;7;3;2;1;1;2;4
34;339;4;7;.571;0;0;;0;0;;1;1;0;0;1;0;8
34;333;0;1;.000;0;1;.000;2;2;1.000;0;0;0;0;0;1;2
34;346;0;1;.000;0;1;.000;0;0;;0;0;0;0;0;0;0
35;105;6;16;.375;2;6;.333;1;2;.500;1;5;0;0;5;3;15
35;108;2;5;.400;0;2;.000;0;0;;5;5;1;2;1;5;4
35;109;7;11;.636;2;4;.500;0;1;.000;1;1;1;0;0;6;16
35;119;0;4;.000;0;0;;2;4;.500;5;0;0;1;1;3;2
35;114;0;1;.000;0;0;;0;0;;0;0;0;1;0;3;0
35;113;7;16;.438;1;7;.143;3;5;.600;8;6;3;1;1;5;18
35;82;4;15;.267;0;2;.000;3;4;.750;5;5;1;0;1;1;11
35;121;3;9;.333;2;6;.333;4;4;1.000;7;2;1;0;1;1;12
35;106;3;8;.375;3;7;.429;0;0;;1;0;0;1;1;1;9
35;103;2;2;1.000;0;0;;0;2;.000;4;0;0;0;0;2;4
35;111;0;1;.000;0;1;.000;0;0;;3;0;0;0;0;2;0
35;59;4;10;.400;0;0;;6;7;.857;10;6;2;1;3;4;14
